num__age,num__fare,num__sibsp,num__parch,cat__sex_male,cat__embarked_Q,cat__embarked_S,cat__pclass_2,cat__pclass_3,survived
0.05019830283555374,-0.35073053915774227,-0.6753355968753131,0.8833400536035074,0.0,1.0,0.0,0.0,1.0,0
-1.6840586471059882,-0.8885811063530447,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,0.25717499293009033,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,1
0.05019830283555374,0.19684194153285015,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,0
-1.6840586471059882,-0.9766502050750827,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,-1.0592864697850466,-0.6753355968753131,0.8833400536035074,0.0,0.0,0.0,0.0,1.0,1
-0.3029309403652127,3.5571927473165794,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.9683343351575461,1.5447566537915718,4.02265116399643,2.3868975916520303,1.0,0.0,1.0,1.0,0.0,0
0.4425641286141831,1.0620922426136503,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,0.0,0.0,0
1.4784099086697642,-0.47854510775758285,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,0
0.5131899772543362,-0.48454981903408545,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,0
0.05019830283555374,-0.05535593208025819,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,0
0.9604870186419739,-1.0269754043448185,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,1
0.05019830283555374,-0.5531750907655436,-0.6753355968753131,2.3868975916520303,1.0,0.0,1.0,0.0,1.0,0
-1.119051857984762,-1.0698661991769798,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.9447923856108286,-1.074155278660196,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.5681211928633446,0.5105166210720563,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,0
0.04235098631998104,-1.008389393250882,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.3013124313338762,-0.5886314811601302,0.8906599900819346,2.3868975916520303,0.0,0.0,1.0,1.0,0.0,1
0.7250675231747964,-0.5631829428930478,-0.6753355968753131,0.8833400536035074,0.0,0.0,0.0,0.0,1.0,1
0.05019830283555374,1.3794841243716436,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,0.0,0
0.05019830283555374,-0.5528891521333291,2.4566555770391827,0.8833400536035074,1.0,0.0,1.0,1.0,0.0,0
0.05019830283555374,-0.23749884080083655,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,1
0.15221341753799714,-0.17687985077138182,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,1.0,0.0,0
0.05019830283555374,0.013555278283414166,-0.6753355968753131,0.8833400536035074,0.0,1.0,0.0,1.0,0.0,1
-0.09105339444475288,-0.6572567528915881,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,0
-2.3589278674452308,1.822689004303977,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,0
0.08158756889784398,-0.5117139890944542,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,1.0,0.0,0
-2.3589278674452308,0.40100212493393783,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,1
-1.8880888765108752,0.573423120159226,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,0
0.05019830283555374,-0.706152259000252,-0.6753355968753131,2.3868975916520303,1.0,0.0,0.0,0.0,1.0,0
0.5367319268010539,0.13336356518125128,0.8906599900819346,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,0
0.8663192204551027,-0.9872299344670157,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
-1.7703791287772865,-0.39304945672547476,-0.6753355968753131,0.8833400536035074,0.0,0.0,1.0,1.0,0.0,1
1.4391733260919013,-0.37560720016039584,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,0.2683265995864523,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,0
-0.38140410552093856,-0.37303375247046616,0.8906599900819346,0.8833400536035074,1.0,0.0,0.0,1.0,0.0,0
0.05019830283555374,-0.6495364098217992,-0.6753355968753131,2.3868975916520303,1.0,0.0,1.0,1.0,0.0,0
-0.7502279817528503,0.8404898026474837,2.4566555770391827,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,1
-1.0091894267667456,-0.22663317277668896,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,0.0,1.0,0
1.368547477451748,0.9116885220688713,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,0.0,0.0,0
0.5445792433166265,2.556979411830578,-0.6753355968753131,-0.6202174844450158,0.0,1.0,0.0,0.0,0.0,1
-0.39709873855208394,1.0838235786619455,2.4566555770391827,-0.6202174844450158,0.0,0.0,1.0,0.0,0.0,1
0.05019830283555374,0.17854186907112798,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,0
1.5411884407943452,0.40929434526815567,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,-0.9777939596039403,-0.6753355968753131,0.8833400536035074,0.0,1.0,0.0,0.0,1.0,1
0.2542285322404411,0.3526784960897027,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,0
0.4347168120986104,-0.7679150035585643,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,0.0,1.0,0
1.6432035554967888,-0.06393409104669057,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,0.0,1.0,0
1.0389601837976998,2.0231319854862777,-0.6753355968753131,0.8833400536035074,0.0,1.0,0.0,0.0,0.0,1
0.05019830283555374,0.29406107648574903,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
0.85847190393953,-0.711013215747897,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,0.0,1.0,0
1.2194484636558691,-0.9283265762308475,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,0.0,1.0,0
0.7799987387838041,-0.28353496058735633,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,1.0,0.0,0
0.05019830283555374,-0.9331875329784924,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,1
-2.3589278674452308,-0.26409113359677644,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,0
-1.1818303901093425,-0.14428284669893923,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
-0.39709873855208394,3.1079831561077436,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,1.0,0.0,0
-2.3589278674452308,-0.6326660305211491,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,1
0.21499194966257817,-0.7836416283303568,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,-0.2638051949645621,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,0
0.7329148396903685,-0.04963715943597014,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,1
-0.07535876141360777,0.29549076964682097,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,1
0.9761816516731188,-1.0095331477797396,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,-0.21290811843039734,2.4566555770391827,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,0
-1.378013302998657,-0.5065670937145949,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
1.8079972023238131,-0.15686414651637334,-0.6753355968753131,-0.6202174844450158,0.0,1.0,0.0,0.0,0.0,1
-0.6874494496282696,-0.38933225450668746,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,1
0.05019830283555374,-0.26695051991892055,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,1.0,0.0,0
-0.29508362384964026,0.09962280657995108,0.8906599900819346,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,0
-1.346624036936367,-0.575192365446053,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,1.0,0.0,0
0.05019830283555374,-0.37074624341275086,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,-0.5108561731978111,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
-0.13813729353818852,-0.8974452039516915,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
-0.4284880046143742,0.29720640144010746,-0.6753355968753131,-0.6202174844450158,1.0,1.0,0.0,0.0,1.0,0
0.05019830283555374,1.0389312134042832,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.08158756889784398,1.625963225340464,-0.6753355968753131,-0.6202174844450158,0.0,0.0,0.0,1.0,0.0,1
0.05019830283555374,-0.6175112830137854,0.8906599900819346,-0.6202174844450158,1.0,1.0,0.0,1.0,0.0,0
0.05019830283555374,0.2997798491300371,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,0.0,0.0,1
0.05019830283555374,1.7151760785913595,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,0.012983401018985463,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,0
-1.4957230507322459,0.5159494550841299,0.8906599900819346,0.8833400536035074,1.0,1.0,0.0,0.0,0.0,1
-0.9542582111577375,1.0938314307894497,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,0.0,1
-1.2132196561716329,-0.20575965262503723,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,0.0,0.0,0
-0.9307162616110196,-0.054498116183614935,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,1
-2.0921191059157627,-0.17201889402373705,-0.6753355968753131,-0.6202174844450158,0.0,0.0,0.0,0.0,1.0,0
1.3999367435140384,-0.8945858176295473,2.4566555770391827,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.9918762847042641,0.5820012791256585,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,1
0.9290977525796832,-0.9326156557140636,-0.6753355968753131,2.3868975916520303,1.0,0.0,1.0,0.0,1.0,0
1.1252806654689977,-0.878287315593326,0.8906599900819346,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,0
-1.8645469269641577,-1.0266894657126042,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
-2.1548976380403433,-0.9757923891784395,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.48180071119204604,0.04815385278135762,-0.6753355968753131,-0.6202174844450158,1.0,1.0,0.0,0.0,0.0,0
0.05019830283555374,-0.18631582563445745,2.4566555770391827,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
-0.5932816514413987,-1.0801599899366985,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,0.15766834891947604,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
-1.0719679588913262,-0.8634185067181768,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,1
0.09728220192898909,0.8607914455347065,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
3.8875360789505486,0.08132273411822911,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,0
1.3842421104828935,-1.0529958198763296,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.8113880048460944,-0.07365600454198036,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,0
0.6308997249879251,-0.6832771684230994,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
-1.2603035552650683,1.9256269119011644,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,0.0,1.0,0
2.4200878905384746,-0.05278248439032862,-0.6753355968753131,-0.6202174844450158,1.0,1.0,0.0,0.0,0.0,1
0.06589293586669885,-0.615795651220499,0.8906599900819346,-0.6202174844450158,1.0,1.0,0.0,0.0,1.0,0
0.11297683496013422,-0.11626086074192729,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,0
0.9447923856108286,0.23172645466300795,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,1.0,0.0,0
-0.8208538303930035,-0.23892853396190852,0.8906599900819346,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,0
0.08158756889784398,1.3769106766817143,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,0.0,0.0,1
-0.07535876141360777,1.936206641293097,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,-1.0495645562897569,0.8906599900819346,0.8833400536035074,0.0,0.0,1.0,0.0,1.0,0
0.03450366980440834,1.3411683476549132,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,1
-0.24015240824063222,1.3460293044025577,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,0
-0.26369435778734973,1.307427589053613,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,0.0,0.0,0
-0.6482128670504067,0.9002509767802952,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,1
0.3797855964896021,3.2375133565008705,0.8906599900819346,2.3868975916520303,1.0,0.0,0.0,1.0,0.0,0
0.9761816516731188,-0.23749884080083655,2.4566555770391827,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,1
-1.5349596333101088,0.03614443022835242,-0.6753355968753131,2.3868975916520303,1.0,0.0,1.0,0.0,0.0,0
0.7407621562059412,-0.9903752594213742,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
1.6667455050435067,-1.0095331477797396,2.4566555770391827,2.3868975916520303,1.0,0.0,1.0,0.0,1.0,0
-0.9385635781265923,2.7559926998518067,-0.6753355968753131,-0.6202174844450158,1.0,1.0,0.0,0.0,1.0,0
-1.0876625919224714,0.20627791639592558,-0.6753355968753131,0.8833400536035074,0.0,0.0,1.0,0.0,0.0,1
0.7093728901436509,-0.1511453738720851,0.8906599900819346,2.3868975916520303,0.0,0.0,1.0,0.0,0.0,1
-0.8993269955487294,1.2050615587208546,0.8906599900819346,-0.6202174844450158,0.0,0.0,0.0,0.0,0.0,1
1.713829404136942,0.6451937168450427,2.4566555770391827,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
1.5176464912476273,0.7592832310985916,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,0
0.5524265598321992,-0.9786517755005834,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.12082415147570691,-0.04020118457289451,0.8906599900819346,0.8833400536035074,0.0,0.0,1.0,1.0,0.0,1
2.0277220647598453,-1.0398426427944667,-0.6753355968753131,2.3868975916520303,0.0,0.0,1.0,0.0,1.0,0
-1.228914289202778,0.6206029944746037,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,0.0,0.0,0
-0.05181681186688995,-1.0913115965930604,-0.6753355968753131,0.8833400536035074,0.0,0.0,0.0,0.0,1.0,1
0.8663192204551027,-0.8331090117034495,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,1
0.05019830283555374,0.5030822166344817,-0.6753355968753131,0.8833400536035074,1.0,0.0,0.0,0.0,1.0,1
0.5131899772543362,-0.36874467298725,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,1
0.16006073405356985,2.78086936085446,-0.6753355968753131,2.3868975916520303,1.0,0.0,1.0,1.0,0.0,0
0.8113880048460944,-0.7682009421907787,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
-1.1582884405626248,0.06902737293300935,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,1
0.05019830283555374,0.2766188199206701,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
-0.1930685091471966,-0.38304160459797043,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,1
1.1252806654689977,-0.5909189902178456,-0.6753355968753131,0.8833400536035074,0.0,0.0,1.0,0.0,1.0,0
0.02665635328883592,-0.9263250058053466,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,-1.0947428601796332,-0.6753355968753131,-0.6202174844450158,1.0,1.0,0.0,0.0,1.0,0
0.7721514222682314,-0.603214351403065,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.332701697396167,0.8556445501548474,-0.6753355968753131,-0.6202174844450158,0.0,1.0,0.0,0.0,0.0,1
-0.4127933715832291,-1.0898819034319882,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,1
0.16790805056914254,-0.8900107995141169,-0.6753355968753131,0.8833400536035074,0.0,0.0,1.0,0.0,1.0,1
1.3057689453271677,-0.18231268478345572,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,0
0.8741665369706754,-0.4762575986998676,2.4566555770391827,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
0.15221341753799714,-0.4533825081227149,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,0
1.297921628811595,-0.33214452806380573,0.8906599900819346,-0.6202174844450158,1.0,1.0,0.0,1.0,0.0,0
0.5288846102854816,-0.2360691476397645,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,1.0,0.0,0
1.148822615015716,-0.44509028778849713,-0.6753355968753131,2.3868975916520303,0.0,1.0,0.0,0.0,1.0,1
0.02665635328883592,0.875088377145427,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,1
-0.09105339444475288,0.05415856405786023,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,0
-1.0955099084380442,-0.015324523570241038,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.5916631424100621,-0.9457688327959264,-0.6753355968753131,0.8833400536035074,1.0,0.0,0.0,0.0,1.0,0
-0.8522430964552938,0.47934931016068566,-0.6753355968753131,0.8833400536035074,0.0,0.0,0.0,0.0,0.0,1
0.7172202066592237,-0.5700454700661937,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,-0.7541899492122728,0.8906599900819346,0.8833400536035074,0.0,0.0,1.0,0.0,1.0,1
-2.0999664224313355,1.363471560967637,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,1
-0.640365550534834,1.4807064001755443,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,0
-1.9822566746977466,-0.8142370619772985,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,0.0,1.0,0
-0.7109913991749874,-0.16715793727609204,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,0.0,0.0,1
1.2116011471402963,0.31722210569511616,-0.6753355968753131,0.8833400536035074,1.0,0.0,0.0,0.0,1.0,0
-0.9228689450954473,-0.6478207780285128,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
1.4784099086697642,-0.3781806478503255,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,1.0,0.0,0
-0.2087631421783417,-0.2895396718638588,0.8906599900819346,0.8833400536035074,0.0,0.0,1.0,0.0,1.0,1
-0.13813729353818852,-0.4104917132905537,0.8906599900819346,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,0
-0.5305031193168179,-0.5102842959333823,-0.6753355968753131,-0.6202174844450158,0.0,0.0,0.0,0.0,1.0,0
0.08158756889784398,-0.6503942257184424,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
-0.18522119263162387,-0.1920345982787455,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,0.0,0.0,0
0.05019830283555374,-0.08452167256612796,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,0.0,1.0,0
-2.1313556884936253,0.30092360365889487,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,1
0.9683343351575461,0.18826378256641776,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,1.0,0.0,0
0.05019830283555374,0.700093934230209,-0.6753355968753131,0.8833400536035074,1.0,0.0,0.0,0.0,1.0,0
-2.1862869041026336,-0.23749884080083655,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,1.0,0.0,0
0.05019830283555374,-0.2529395269404146,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
-0.38140410552093856,-0.631236337360077,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,0.0,1.0,0
0.05019830283555374,-0.8090901665974392,0.8906599900819346,2.3868975916520303,0.0,0.0,0.0,0.0,1.0,0
0.05019830283555374,0.7681473286972383,-0.6753355968753131,0.8833400536035074,1.0,1.0,0.0,1.0,0.0,0
-0.05181681186688995,-0.9963799706978768,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
0.2385338992092957,-0.6418160667520102,0.8906599900819346,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
0.26207584875601325,1.8078201954288278,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.3640909634584572,0.13708076740003866,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,0
0.3640909634584572,-0.914601521884556,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.26992316527158594,-0.5131436822555263,-0.6753355968753131,0.8833400536035074,1.0,0.0,0.0,0.0,1.0,0
1.486257225185337,-0.23263788405319158,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,1.0,0.0,0
0.05019830283555374,1.8481375425710596,-0.6753355968753131,2.3868975916520303,1.0,0.0,0.0,0.0,1.0,0
1.1331279819845705,-0.6126503262661405,0.8906599900819346,0.8833400536035074,0.0,1.0,0.0,0.0,1.0,1
0.05019830283555374,0.441033533443955,-0.6753355968753131,-0.6202174844450158,0.0,1.0,0.0,0.0,0.0,0
0.05019830283555374,-1.041272335955539,-0.6753355968753131,0.8833400536035074,0.0,0.0,1.0,0.0,1.0,0
0.5602738763477719,-0.5920627447467031,0.8906599900819346,0.8833400536035074,1.0,0.0,1.0,1.0,0.0,0
0.05019830283555374,-1.0524239426119009,0.8906599900819346,2.3868975916520303,0.0,0.0,1.0,0.0,1.0,1
0.4582587616453279,-0.1408515831123664,2.4566555770391827,-0.6202174844450158,0.0,0.0,1.0,0.0,1.0,0
-1.0170367432823182,0.1170650631450302,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,1.0,0.0,0
1.297921628811595,6.702803640307288,-0.6753355968753131,-0.6202174844450158,0.0,0.0,1.0,1.0,0.0,1
0.05019830283555374,-0.4362261901898505,-0.6753355968753131,-0.6202174844450158,1.0,0.0,0.0,0.0,1.0,0
1.2743796792648774,-0.8336808889678783,0.8906599900819346,-0.6202174844450158,1.0,0.0,0.0,0.0,1.0,1
0.41902217906746503,-0.8176683255638715,-0.6753355968753131,-0.6202174844450158,0.0,0.0,0.0,0.0,1.0,1
0.24638121572486843,0.2188592162133595,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.03450366980440834,-0.11225771989092555,-0.6753355968753131,0.8833400536035074,0.0,0.0,1.0,1.0,0.0,0
-2.335385917898513,1.4232327351004481,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,1.0,0.0,0
-1.5506542663412541,-0.8954436335261906,-0.6753355968753131,-0.6202174844450158,1.0,0.0,1.0,0.0,1.0,0
0.05019830283555374,1.0540859609116469,-0.6753355968753131,-0.6202174844450158,0.0,0.0,0.0,1.0,0.0,0
0.05019830283555374,-0.7193054360821148,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,1.0,1
-0.8051591973618585,-0.2638051949645621,0.8906599900819346,-0.6202174844450158,1.0,0.0,1.0,0.0,0.0,0
0.7564567892370866,0.9551511941654617,-0.6753355968753131,0.8833400536035074,1.0,0.0,1.0,0.0,0.0,0
